  292.5544  4  0    2.9931    0.3000    0.5119    0.0000    1.4892   -0.5343    0.3719    0.0098    2.6847   -1.7776  0.3297E+02  0.1197E+03 -0.1021E-08  0.2170E-11  0.1435E+03  0.212
  292.9881  4  0    2.9927    0.3000    0.5161    0.0000    1.4857   -0.5343    0.3689    0.0098    2.6789   -1.7776  0.3357E+02  0.1232E+03 -0.9973E-09  0.2094E-11  0.1435E+03  0.212
  293.4217  4  0    2.9922    0.3000    0.5204    0.0000    1.4826   -0.5343    0.3662    0.0098    2.6738   -1.7776  0.3411E+02  0.1266E+03 -0.9763E-09  0.2030E-11  0.1435E+03  0.212
  293.8553  4  0    2.9918    0.3000    0.5246    0.0000    1.4799   -0.5343    0.3639    0.0098    2.6693   -1.7776  0.3460E+02  0.1300E+03 -0.9582E-09  0.1974E-11  0.1435E+03  0.212
  294.2889  4  0    2.9914    0.3000    0.5288    0.0000    1.4775   -0.5343    0.3619    0.0098    2.6654   -1.7776  0.3503E+02  0.1332E+03 -0.9426E-09  0.1927E-11  0.1436E+03  0.212
  294.7225  4  0    2.9910    0.3000    0.5331    0.0000    1.4755   -0.5343    0.3602    0.0098    2.6621   -1.7776  0.3542E+02  0.1364E+03 -0.9292E-09  0.1886E-11  0.1436E+03  0.212
  295.1561  4  0    2.9906    0.3000    0.5373    0.0000    1.4738   -0.5343    0.3587    0.0098    2.6593   -1.7776  0.3575E+02  0.1396E+03 -0.9179E-09  0.1852E-11  0.1436E+03  0.212
  295.5897  4  0    2.9902    0.3000    0.5415    0.0000    1.4723   -0.5343    0.3575    0.0098    2.6569   -1.7776  0.3604E+02  0.1427E+03 -0.9084E-09  0.1824E-11  0.1436E+03  0.212
  296.0233  4  0    2.9898    0.3000    0.5458    0.0000    1.4711   -0.5342    0.3565    0.0098    2.6549   -1.7776  0.3629E+02  0.1457E+03 -0.9006E-09  0.1801E-11  0.1436E+03  0.212
  296.4569  4  0    2.9894    0.3000    0.5500    0.0000    1.4702   -0.5342    0.3557    0.0098    2.6534   -1.7776  0.3650E+02  0.1488E+03 -0.8942E-09  0.1782E-11  0.1436E+03  0.212
